show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s1917,TV Show,L.A. Burning: The Riots 25 Years Later,,"George Holliday, John Singleton",,,2017,TV-14,1 Season,TV Shows,An original two-hour documentary marking the 25th anniversary of the infamous L.A. riots that reexamines the intense and life-changing events through the eyes of those who lived it.,amazon,7.8
s1918,Movie,Kung Fu Punch of Death,Chai Min,Fei Meng,,,2007,R,90 min,Action,"Every punch hurts, but the last one is...the punch of death",amazon,
s1919,TV Show,Kung Fu Panda: The Paws of Destiny,,"Gunnar Sizemore, Haley Tju, Chrissy Metz, Makana Say, James Hong, Mick Wingert, Laya DeLeonHayes",United States,,2019,7+,2 Seasons,Kids,"Now famously known as the Four Constellations the panda kids are summoned by the Emperor to the Forbidden City, making Po fear the kids might not need his teachings anymore. But when friends turn to foes, all our heroes will need to draw from their Chi and all their Kung Fu knowledge to defeat evil in an explosive and epic battle.",amazon,7.8
s1920,TV Show,Kung Food,,,,,2011,7+,1 Season,Kids,"Come aboard the Steamer, a magical ship with a lovable crew of chefs, from brave Bao and Choi to lazy Mr. Twi, on a high-seas adventure! From crime-fighting Sushi men, to mighty Electric Eels, to magical castles in the sky, the ""Kung Food"" gang is heading off on a trip of fun and laughs that you'll never forget!",amazon,
s1921,Movie,Kshay,Karan Gour,"Rasika Dugal, Alekh Sangal, Sudhir Pednekar, Adityavardhan Gupta",,,2012,NR,92 min,Drama,A woman's need for an unfinished sculpture blossoms into an obsession.,amazon,6.2
s1922,Movie,KROOS (4K UHD),Manfred Oldenburg,"Toni Kroos, Jessica Kroos, Felix Kroos, Gareth Bale, Casemiro, Luka Modrić, Florentino Pérez, Sergio Ramos, José Ángel Sánchez, Pep Guardiola, Jupp Heynckes, Uli Hoeneß, Miroslav Klose, Joachim Löw, Matthias Sammer, Zinédine Zidane, Sascha Breese, Dirk Hebel, Volker Struth, Marcel Reif, Robbie Williams",Germany,,2019,G,114 min,"Documentary, Special Interest","KROOS is a look behind the scenes of the closed-off world of international football, featuring footage and interviews with icons like Zinédine Zidane, Pep Guardiola, Luka Modrić, Sergio Ramos and the singer Robbie Williams.",amazon,
s1923,Movie,KROOS,Manfred Oldenburg,"Toni Kroos, Jessica Kroos, Felix Kroos, Gareth Bale, Casemiro, Luka Modrić, Florentino Pérez, Sergio Ramos, José Ángel Sánchez, Pep Guardiola, Jupp Heynckes, Uli Hoeneß, Miroslav Klose, Joachim Löw, Matthias Sammer, Zinédine Zidane, Sascha Breese, Dirk Hebel, Volker Struth, Marcel Reif, Robbie Williams",Germany,,2019,13+,114 min,"Documentary, Special Interest","There are only a few iconic football stars being constantly admired across the globe for their art of handling a ball and controlling a game, winning basically all the relevant titles. There are a hand full of players in each generation and Toni Kroos is one of them.",amazon,6.6
s1924,TV Show,Kristal Clear,,"Melanie Leishman, Samantha Wan, Emmanuel Kabongo, Alexandre Côté, Becky Wright, Kelsey MacDermaid, Andrea Drepaul, Jazmin Tonner",,,2018,13+,1 Season,TV Shows,"Kristal Hasting is a young YouTube influencer and beauty vlogger. She's fun, charming, resourceful, and all about keeping up appearances. Kristal is estranged from her identical twin sister, Kyle, a brilliant PhD student and budding young physicist. Kyle is dry and sarcastic and isn't afraid to call Kristal on her BS. Though it's like looking in a mirror, they couldn't be more different.",amazon,7.9
s1925,TV Show,Kratts' Creatures,,,,,1996,TV-Y,1 Season,"Documentary, Kids","Brothers Martin and Chris Kratt mix wildlife documentary, creative animation and humorous dialogue to present a program about all kinds of wild creatures. They are assisted at their research center by nature enthusiast Allison, and a wise-cracking, animated cartoon friend named Ttark.",amazon,8.2
s1926,TV Show,KOKKOKU,,"Chika Anzai, Asami Seto, Kazuhiro Yamaji, Koji Tsujitani, Ryuto Iwata",,,2018,TV-NR,1 Season,TV Shows,"It’s 6:59 forever…The members of the Yukawa family inherit Stasis Spell, the power to stop time.They are able to enter the Stasis, a world where everything has stopped, when they use their power.One day, Juri’s nephew and brother get kidnapped. In order to rescue them, Grandpa uses Stasis spell, but they get suddenly attacked by other people who are still able to move in the Stasis world.",amazon,7.0
s1927,Movie,Know Fear,Jamison M. LoCascio,"Amy Carlson, Mallory Bechtel, David Alan Basche, David Johnson, Jack DiFalco, Meeya Davis, Chase Bolnick, Susan Feinman, Tom Coughlin, Mike Nguyen",,,2021,16+,78 min,Horror,"After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it.",amazon,3.9
s1928,Movie,Knockout,Anne Wheeler,"Steve Austin, Daniel Magder, Janet Kidder, Emma Grabinsky, Jaren Brandt Bartlett",,,2011,G,95 min,Action,"Outsider and new kid Matthew desperately wants to join his high school's boxing team, but resident bully and boxing champion Hector stands in his way. Facing constant torment, Matthew finds an unlikely ally in Dan, the school's janitor and one-time amateur boxer. Together, they train for the biggest boxing match of Matthew's life and discover what it truly means to be a winner.",amazon,5.8
s1929,Movie,Knock Off,Hark Tsui,"Jean-Claude Van Damme, Rob Schneider, Lela Rochon, Paul Sorvino",,,1998,R,91 min,"Action, Suspense",A fashion designer who must join forces with a C.I.A. agent to combat terrorism.,amazon,4.9
s1930,TV Show,Knock Knock Ghost,,,,,2018,16+,2 Seasons,TV Shows,Knock Knock Ghost is back for Season 2.,amazon,
s1931,Movie,Knights of Badassdom,Joe Lynch,"Ryan Kwanten, Peter Dinklage, Steve Zahn",United States,,2014,R,86 min,"Action, Comedy, Fantasy",Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.,amazon,
s1932,Movie,Kingdom of Conquerors,Wang Ping,"Shaoqun Yu, Geng Le, Zhao Ypuliang, Tu Men, Park Yejin, Li Xiaoran",,,2014,PG-13,100 min,"Action, Adventure, Drama","In the early 13th century, when all the nomadic clans of Mongolia were at War, one man was able to conquer them all and unite them under one banner. His own.",amazon,7.6
s1933,TV Show,King Gary,,"Gary King, Terri King, Teddy King, Chloe Ferdinando, Darren Ferdinando, Denise King, Big Gary King",,,2020,TV-PG,1 Season,Comedy,"Our story follows childhood sweethearts Gary and Terri King and their aspirations to achieve social acceptance and moderate material success in competitive suburbia. This, accompanied by drama queen Gary's constant strive to impress his prehistoric old school Dad Big Gary and attempt to fill his big boots, equals a massive 'try-hard' douchebag.",amazon,
s1934,Movie,King Arthur's Lost Kingdom,Kenny Scott,Jay O. Sanders,,,2019,,55 min,Documentary,"In King Arthur's Lost Kingdom, Professor Roberts excavates a stone palace in Cornwall -believed to be the birthplace of King Arthur. Was he in fact ruler of a prosperous trading village, and defender of the Britons against the Anglo-Saxons?",amazon,7.3
s1935,Movie,Kindness Matters,Craig McMahon,"Bill Wetherill, Aaron Ginn-Forsberg, Raine Hartman Forsberg, Julie Van Lith, Stacie Stocker, Suzanne McGown Brown, Kathleen Benner, Greg Lutz, Timothy Helmstadter, Shellie Ulrich, Benjamin Charles Fletcher",,,2018,7+,102 min,"Drama, Faith and Spirituality, Kids","A little boy named Lincoln, who is bullied for the way he talks, creates a superhero in his head. A lonely man rescues a puppy who transforms his life and falls in love. This inspiring story illustrates how kindness can truly make a difference. From the creator of the hit faith and spirituality movie ""A Box of Faith"" comes this family movie of inspiration.",amazon,6.8
s1936,TV Show,Kimchi Chronicles,,"Hugh Jackman, Jean-Georges Vongerichten, Marja Vongerichten",,,2020,7+,1 Season,"Documentary, Special Interest","Join chef Jean-Georges Vongerichten and his Korean-born wife Marja on Kimchi Chronicles - part travelogue, part food fantasy and part documentary of self-discovery - as they explore and celebrate a cuisine and a culture committed to the age-old practice of taking something ordinary and making it extraordinary. Marja and Jean-Georges eat their way through Korea in the company of chefs and cooks.",amazon,
s1937,Movie,Kilroy,Chris Bollinger,"Wilson Antonio Ramirez, Steve Villegas, Brian Eric Johnson, Michael ""2nd Chance"" Gonzales",,,2021,16+,87 min,"Documentary, Drama",True redemption story of one of the most powerful mob bosses in California history.,amazon,
s1938,Movie,Killing Oswald,Shane O'Sullivan,"Raymond Burns, Nigel Barber, Vitaly Yerenkov, Livia Sardao",,,2013,13+,53 min,"Documentary, Special Interest","Using archival footage, interviews and dramatic reconstruction, ""Killing Oswald"" explores the mystery of how and why John F. Kennedy and Lee Harvey Oswald were assassinated in 1963.",amazon,6.1
s1939,TV Show,KILLING BITES,,"Sora Amamiya, Wataru Hatano, Maaya Uchida, Sumire Uesaka, Rikiya Koyama",,,2018,TV-NR,1 Season,TV Shows,"Yuya Nomoto, an ordinary college student, met a mysterious high-school student called Hitomi. At a deserted landfill, he saw her transform into a beast and fight a Leo monster. They're Brutes who have brains of humans and fangs of beasts. Hitomi is a Ratel, a Brute with the strongest killer instinct. Nomoto gets involved in their battles called Killing Bites.",amazon,6.3
s1940,TV Show,Killer Mysteries,,Owen Thomas,,,2018,TV-MA,1 Season,"Documentary, Suspense","Killer Mysteries investigates the world's most notorious murders and takes you inside the minds of the killers. Expert investigators review evidence, profile each killer's behavior, and describe the chilling forensic details of each case.",amazon,
s1941,TV Show,Killer IQ: Lion vs. Hyena,,,,,2015,TV-PG,1 Season,Special Interest,"Enter a field lab like no other, as we give Africa's top predators, lions and hyenas, a remarkable IQ test.",amazon,
s1942,Movie,Kill Order,James Mark,"Chris Mark, Daniel Park",,,2017,16+,77 min,Science Fiction,Chaos erupt when a group of armed men break into a high school classroom. They target David a quiet kid who secretly suffer from unexplained memories of a horrifying past. Tapping into a previously unknown strength David fights off his attacker and goes on the run. With his life and the lives of his loved ones in jeopardy David must master the use of his new superhuman strength and fighting skills,amazon,4.2
s1943,Movie,KiiYii - London Bridge Is Falling Down & More Classic Nursery Rhymes,Moonbug Entertainment,,,,2020,ALL,28 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!",amazon,
s1944,Movie,KiiYii - Learn ABCs 123s & More Nursery Rhymes for Kids,Moonbug Entertainment,,,,2020,ALL,30 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!",amazon,
s1945,Movie,KiiYii - Humpty Dumpty & More Classic Kids Songs,Moonbug Entertainment,,,,2020,ALL,26 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!",amazon,
s1946,Movie,Kids Puppet Show,"Damien Eckhardt-Jacobi, Vincent Bova",,,,2019,7+,30 min,"Comedy, Kids","Glove and Boots is a puppet-based video blog. The two main characters are a red, bearded humanoid named Mario , and an anthropomorphic groundhog named Fafa. In this collection of videos, Mario and Fafa cover lots of important topics, like who would win between Optimus Prime and Captain America!",amazon,
s1947,TV Show,Kids Behind Bars: Life or Parole,,Max Watchel,,,2019,TV-14,1 Season,TV Shows,"Kids Behind Bars: Life or Parole tells the individual stories of eight previously convicted child offenders sentenced to mandatory life terms, without parole, who are now seeking resentencing on the heels of a recent United States Supreme Court ruling.",amazon,7.1
s1948,TV Show,Kidnapping,,"Jessica Kehayias, Aketza Lopez, Dennis Mencia",,,2017,16+,1 Season,TV Shows,Based on true kidnapping cases. A woman tells the experience that she lived when she was hired to cook in a house where they had several people abducted. This moving story show us the horror she had to go through when she was forced to work for the kidnappers and how she finally escaped from that nightmare.,amazon,
s1949,Movie,Kickboxer 3: The Art of War,Rick King,"Sasha Mitchell, Dennis Chan, Richard Comar, Noah Verduzco, Althea Miranda",,,1992,R,92 min,"Action, Sports, Suspense",David Sloan travels to Rio de Janeiro for an exhibition match and puts his life on the line as he confronts an entire gang of international terrorists in order to free a kidnapped girl.,amazon,4.2
s1950,Movie,Khuda kasam,K C Bokadia,"Sunny Deol, Tabu  Neetu Singh, Beena Banerjee, Farida Jalal, Raza Murad, Govind Namdeo",,,2010,13+,123 min,Action,CBI officer Neetu Singh is framed for the assassination of a chief minister. She attempts to solve this murder mystery with the help of a man who is sentenced to prison for a crime he never committed.,amazon,3.1
s1951,Movie,"Kevin Smith: Silent, But Deadly (Extended Edition)","Brian Volk-Weiss, Gil Cunha",Kevin Smith,,,2018,,85 min,"Arts, Entertainment, and Culture, Comedy, Documentary","All New Extended Edition! Before Kevin nearly died backstage from his widely reported massive heart attack, he killed onstage discussing his marriage, his kid, his friends and his work (or lack thereof).",amazon,
s1952,Movie,"Kevin Nealon: Whelmed, But Not Overly",Jay Chapman,Kevin Nealon,,,2012,18+,57 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","With his unique sense of humor, profound dry wit, and likeable demeanor, Kevin Nealon brings his jazzy cool style to ""Whelmed, But Not Overly."" He's like a big kid as he delights in stories of messing with celebrities and embarrassing moments.",amazon,6.3
s1953,Movie,Kevin James Doyle: The 30 Year Old Virgin,Cory Cavin,Kevin James Doyle,,,2020,18+,81 min,"Arts, Entertainment, and Culture, Comedy","Growing up in a devoutly Christian home, Kevin was saving sex for marriage. After moving to NYC to pursue acting, he quickly fell in love & got engaged. A month before his wedding, he called it off & found himself as a 30 year old virgin.",amazon,
s1954,Movie,Kevin Hart Presents: Plastic Cup Boyz,Jay Chapman,"Kevin Hart, Will 'Spank' Horton, Na'im Lynn, Joey Wellis",,,2014,18+,83 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Led by Kevin Hart, The Plastic Cup Boyz are stepping into the spotlight with their stand-up and sketches. Joey Wells, Will """"Spank"""" Horton, and Na'im Lynn take the stage in this comedy special taped at the House of Blues in San Diego.",amazon,5.7
s1955,Movie,Kevin Hart Presents: Keith Robinson - Back of the Bus Funny,Leslie Small,Keith Robinson,,,2014,18+,68 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Kevin Hart presents comedy club legend Keith Robinson, who brings his in-your-face style to everything from the moment he stopped liking his own son to the real reason why Obama was elected. It's everything you might expect from the man who taught Kevin Hart how to be a comedian.",amazon,5.9
s1956,Movie,Kesari,Anurag Singh,"Akshay Kumar, Parineeti Chopra, Suvinder Vicky",India,,2019,16+,153 min,"Action, Drama, Historical","Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897.",amazon,7.4
s1957,Movie,Kentucky Fried Movie,John Landis,"Marilyn Joi, Saul Kahan, David Zucker, Marcy Goldman",,,1977,18+,83 min,Comedy,Directed by the legendary John Landis (Animal House; The Blues Brothers); The Kentucky Fried Movie features a lewd; loosely connected collection of skits that spoof blaxploitation films; news shows; porno movies; TV commercials; kung fu flicks and more!,amazon,6.5
s1958,TV Show,KenIchi: The Mightiest Disciple (English Dub),,"Josh Grelle, Carrie Savage",,,2007,13+,4 Seasons,"Action, Animation, Anime","Wishing to protect the things he loves and determined to have the strength to face the increasing adversity, KenIchi must learn various martial arts from the dojo's resident masters, taking Karate, Muay Thai, Ju Jitsu and Chinese Martial Arts and combining them to create his own fighting style!",amazon,
s1959,TV Show,Kemurikusa.,,,,,2019,TV-NR,1 Season,TV Shows,"A story about three sisters struggling to survive in a desolate world surrounded by decaying buildings and red fog. The story revolves around Rin, a girl with an updo. There's also Ritsu, the big sister who has cat ears and is always calm, and Rina, the innocent, cheerful one dressed in a maid's costume. Just what is it that these sisters are after in this mysterious world?",amazon,7.1
s1960,Movie,Kathleen Madigan: Madigan Again,Jay Chapman,Kathleen Madigan,,,2013,18+,65 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Comic Kathleen Madigan delivers new material derived from time spent with her Irish Catholic Midwest family, eating random pills out of her mother's purse, touring Afghanistan, her unparalleled love of John Denver and more.",amazon,7.2
s1961,Movie,Katherine,Jeremy Kagan,"Sissy Spacek, Art Carney, Jane Wyatt, Henry Winkler, Julie Kavner",,,1975,,97 min,Drama,"Absorbing story of a young heiress who rejects her pampered lifestyle and becomes a violent revolutionary rebelling against social injustices and the system that spawned them. Spacek is remarkably convincing in this demanding role. The movie tends to remind one of the Patty Hearst case and features good, solid storytelling.",amazon,6.2
s1962,Movie,Katha Sangama,"Chandrajith Belliappa, Karan Ananth, Shashi Kumar, Rahul PK, Jamadagni Manoj, Kiranraj K, Jai Shankar A","Rishab Shetty, Kishore, Haripriya, Raj B Shetty, Avinash, Yagna Shetty, Prakash Belawadi, Balaji Manohar, Pramod Shetty, Sowmya Jagannmurthy",,,2019,13+,154 min,International,Kathasangama is an anthology movie comprising of 7 short stories.,amazon,7.5
s1963,TV Show,Kashmir The Story,,,,,2018,13+,1 Season,TV Shows,"Kashmir The Story is a documentary which gives an insight into the conflict-ridden region, showcasing facts as they are. The purely observational piece of storytelling is an honest attempt to showcase life in the valley.",amazon,8.0
s1964,Movie,Karma,Joy Rosalyn,"Dan-Neika Clay, Jamal Woolard, Joy Rosalyn, Chriss Childress, Jan Jo, Jaime Joseph, Naomi Mack, Maria Artis, Tywayne Wheat, Jamey Clay-Brown, Lieutenant Williams",,,2018,,127 min,Suspense,"It's Ciana's birthday and she is lucky enough to have six friends to spend it with. After a celebration the seven of them cozy up on the beach to socialize and tell scary stories, Little do they know they're about to endure a real life scary story of their own. When one of the girls is attacked her friends turn around attack her attackers. Murder, resentment, betrayal and karma consume them.",amazon,
s1965,TV Show,Karakuri Circus,,"Saiga Masaru:Chihiro Ueda, Narumi Kato:Rikiya Koyama, Shirogane Saiga:Megumi Hayashibara, Eiryo Ashihana:Takahiro Sakurai, Guy Christophe Rech:Nozomu Sasaki",,,2019,TV-NR,1 Season,TV Shows,"After inheriting the family fortune, eleven-year-old Masaru Saiga is targeted by kidnappers armed with bizarre and deadly puppets. He escapes once aided by circus employee Narumi Kato, but the kidnappers soon catch up with them. Just when all seems lost, the two are saved by the mysterious Shirogane who wields her own marionette. From then on, the trio’s fates become inexorably intertwined...",amazon,8.1
s1966,Movie,Kapatadhaari (4K UHD),Pradeep Krishnamoorthy,"Sumanth, Nanditha Swetha, Nasser, JP",India,,2021,13+,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.,amazon,
s1967,Movie,Kapatadhaari,Pradeep Krishnamoorthy,"Sumanth, Nanditha Swetha, Nasser, JP",India,,2021,NR,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.,amazon,6.4
