show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s3212,Movie,Arpo the Robot for All Kids - Save the Baby & More Robot Kids Cartoon,,,,,2020,ALL,22 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3213,Movie,Arpo the Robot for All Kids - Peekabooboo & More Cartoons for Kids,,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3214,Movie,Arpo the Robot for All Kids - Kung Fu Time & More Cartoons for Kids,,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3215,Movie,Arpo the Robot for All Kids - Germ War & More Funny Kids Cartoons,,,,,2020,ALL,23 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3216,Movie,Arpo the Robot for All Kids - Burglary Alert & More Robot Cartoons,,,,,2020,ALL,22 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3217,Movie,Arpo the Robot for All Kids - Boy in Bubble & More Robot Cartoons for Kids,,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3218,Movie,Arpo the Robot for All Kids - Arpo at the Zoo & More Robot Kids Cartoons,,,,,2020,ALL,22 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3219,Movie,Arpo the Robot for All Kids - Alien Invasion & More Robot Kids Cartoons,,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!",amazon,
s3220,Movie,Around the World in One Hour,Mark Knight,,,,2012,ALL,60 min,Special Interest,"A soothing video postcard with no narration or music, just natural sounds. Underwater reefs-Philippines, penguins in Argentina, Ice City of Harbin China, Panama Canal, Millennium Park Chicago, Aruba, Oregon Cattle Ranch, Glassfish, Panama Rain Forest , Hacienda Temezon Mexico, Hachiko Crossing Tokyo, Venice Gondolas, Prague, Zocolo Square Mexico City, Tanah Lot Bali, and the Bellagio Fountains",amazon,
s3221,Movie,Around The World in 90 Minutes,Mark Knight,,,,2016,ALL,90 min,Special Interest,"Sharecare Windows takes you on a 90-minute relaxation journey with some of our most popular ambient relaxation videos. From the wide-open Texas skies, to the colorful Caribbean, to the underwater world of Palau, the Panama Canal, to the cities of Prague, Chicago, this is a delightful long-play background video with natural the natural sounds recorded on location.",amazon,
s3222,Movie,Around The World in 30 Minutes,Mark Knight,,,,2012,ALL,30 min,Special Interest,"A soothing video postcard format with no narration or music-simply an upbeat tempo blend of Zen and energy for an energetic yet relaxing mood. Videos include Crown Fountain Millennium Park Chicago, Times Square at night New York City, Gondola ride on Venice Canals, Penguin Beach Punta Tomba Argentina, Mira Flores Locks at Panama Canal and Haichiko Crossing in Tokyo.",amazon,
s3223,Movie,Army Mystery,Joseph H. Lewis,"Eric Linden, Ben Alexander, Donald Curtis, Ann Doran, Constance Worth",,,1943,PG-13,62 min,Suspense,"When Professor Carroll, a U.S. Army scientist, is murdered after formulating a powerful chemical explosive, Military Intelligence assumes the criminal investigation, leading to a foreign spy ring. Carroll's younger brother, Army Corporal Greg (Eric Linden) goes AWOL with a goal of locating his sibling's killer. Greg is known to have had in his possession a list of other researchers involved in the development of the explosive who are in danger. Both M.I. and a number of enemy agents are after him to obtain the list.",amazon,
s3224,TV Show,Armed Girl's Machiavellism,,,,,2017,TV-14,1 Season,"Action, Adventure, Anime","Nomura Fudou is sent to Private Aichi Symbiosis Academy, which is ruled by the student organization called “Five Ruling Swords”. He is given the option: be expelled, or act and dress like a girl!",amazon,"6,6"
s3225,Movie,Aries Spears: Comedy Blueprint,Mark Altman,Aries Spears,,,2016,,61 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Armed with his ferociously aggressive style of comedy, MADTV alum, Aries Spears takes the stage in Philadelphia for ""Comedy Blueprint"". No one, not black, not white, not gay, not straight is safe from his jokes and impressions.",amazon,"7,1"
s3226,Movie,Are They Here? UFOs Caught on Camera,"Brian Aabech, Robert Kiviat",Bobby R. Inman,,,2020,13+,42 min,Documentary,"Award winning Fox Television Special, which includes never before seen UFO footage. This collection of clips and videos shot all over the world shed light on the long debated presence of aliens on planet earth.",amazon,
s3227,Movie,Arctic Daughter: A Lifetime of Wilderness,"Jean Aspen, Tom Irons","Jean Aspen, Phil Beisel, Tom Irons",,,2018,13+,87 min,"Documentary, Drama","Born to explorer parents Connie and Bud Helmericks, Jean Aspen began life in arctic wilds. At twenty-two, she and a friend set off on the Yukon River for a year alone. Immersed in splendor and solitude, Aspen speaks of survival and courage that measure dreams against unforgiving realities. This lyrical odyssey across seven decades celebrates the art of following one's dreams beyond a beaten trail.",amazon,7.3
s3228,Movie,Archive of World War Two - Tunisian Victory,,,,,2011,16+,74 min,"Military and War, Special Interest","The Archive of World War Two is a series of original archive documentaries filmed under actual battle conditions by service and newsreel cameramen attached to American, British, French, Russian and enemy forces. Contains graphic images of war.",amazon,
s3229,Movie,Arc,Robert Ethan Gunnerson,"Jonah Blechman, Garrett M. Brown",,,2006,16+,113 min,Drama,"Set in the underbelly of Los Angeles' criminal underworld, Arc is the story of Paris Pritcher, a former police officer turned drug dealer and addict who embarks on a quest to find a missing child in the hope of redeeming his eroding character.",amazon,
s3230,Movie,Appointment in Tokyo,"Major Jack, Hively Captain, Jess Lasky Jr.",,,,1945,NR,54 min,Special Interest,"""Appointment in Tokyo"" is the film story of four years of Pacific war detailing the history of the defeat of Japan.",amazon,6.7
s3231,Movie,Apollo 13,"Noel Buckner, Rob Whittlesey","John Aaron, Fred Haise",,,1994,7+,51 min,Documentary,"They were 200,000 miles from Earth when an explosion crippled their spacecraft, stranding them, perhaps forever. Relive the thrilling true story of the catastrophic flight of Apollo 13 and the crew's heroic battle against the odds in this documentary, through first-hand accounts from the pilots, their families, and Mission Control.",amazon,
s3232,Movie,APEX: The Story of the Hypercar,"John Francis Musial, Joshue Vietze","Christian von Koenigsegg, Horacio Pagani, Frank Walliser, Paul, Chris, Dan, Halldora von Koenigsegg, Robert Serwanski, Mike",,,2016,13+,86 min,Documentary,"APEX: The Story of the Hypercar spotlights exotic sports cars designed to blast from zero to 200 miles per hour in seconds. Rocket science meets the auto industry as ""APEX"" follows a thread that starts in the design studios and R&D labs where these ""fighter jets of the street"" are created, and leads to a perilous racetrack in Germany where drivers can reach new heights of speed an",amazon,"7,3"
s3233,TV Show,Anzac Girls,,"Georgia Flood, Antonia Prebble, Laura Brent",,,2014,TV-MA,1 Season,Drama,The true stories of extraordinary young women who witness the brutality and heroism of war and rise to meet the challenge.,amazon,"7,9"
s3234,Movie,Any Day Now,Travis Fine,"Alan Cumming, Garret Dillahunt",United States,,2012,R,98 min,"Drama, LGBTQ","Based on a true story from the 1970s, Any Day Now is a powerful tale of love, acceptance and family. When a teenager with Down syndrome is abandoned by his mother, a gay couple take him in and become the loving family he's never had. But when their living arrangement is discovered, the men are forced to fight a biased legal system to save the life of the child they have come to love as their own.",amazon,7.5
s3235,Movie,Any Bullet Will Do,Justin Lee,"Kevin Makely, Bruce Davison, Jenny Curtis, Meg Foster, Todd A. Robinson",,,2018,18+,107 min,"Action, Drama, Western","Taking place during 1876 in Montana, a ruthless headhunter tracks his own Brother through Big Sky country with the help of a young fur trapper.",amazon,"4,8"
s3236,Movie,Anthem of a Teenage Prophet,Robin Hays,"Cameron Monaghan, Peyton List, Juliette Lewis, Grayson Gabriel",,,2019,,102 min,"Drama, Young Adult Audience","Based on the award-winning novel, a teenager's gift of premonition becomes a curse when after predicting the death of one of his friends, Luke Hunter is dubbed the 'prophet of death' by a local news reporter. A media madhouse infiltrates Luke's life, desperate to know more. Troubled and confused, Luke must make sense of his newfound abilities in this fast-moving tale of struggling youth.",amazon,
s3237,Movie,Antariksham 9000KMPH,Sankalp,"Varun Tej, Aditi Rao Hydari, Lavanya Tripathi",,,2018,13+,140 min,"Action, International, Science Fiction","An Indian communications satellite goes off course, raising the potential threat of a major communications disruption worldwide. It is now up to a team of Indian astronauts to course correct the erratic satellite.",amazon,6.0
s3238,Movie,Antarctica,Keith Bearden,"Chloë Levine, Kimie Muroya, Bubba Weiler, Steve Lipman, Clea Lewis",,,2020,18+,81 min,"Comedy, Drama","Life-long friends Kat & Janet see everything flipped upside down as they hit senior year. Shy Kat is now popular, hooking up at parties, while misfit Janet is put on strange medication for her ""bad behavior."" Things get even odder when Janet meets a cute boy who might be a time traveler, & Kat's panicked parents send her off to sex rehab. Can anything make life in the suburbs normal again?",amazon,
s3239,Movie,Another Mother's Son,Christopher Menaul,"Jenny Seagrove, John Hannah, Amanda Abbington, Sophie Skelton, Julian Kostov",,,2019,16+,103 min,Drama,"Jersey, 1942. The British Channel Islands fall to the Germans who put prisoners of war to work in slave labor camps. When a Russian soldier escapes the labor camps, seeking shelter, a Jersey resident, Lou, realizes she can't simply hand him back. Lou decides to harbor the fugitive, striking up a bond with the young, intelligent man whom she soon treats as her son.",amazon,
s3240,TV Show,Anonymous Noise,,,,,2017,TV-14,1 Season,"Anime, Drama, International","Nino sings for one reason only: to be found. Blessed with a beautiful voice, she wishes to reunite with two childhood friends: Momo and Yuzu. Things start to change as she enters her first year of high school.",amazon,"6,3"
s3241,TV Show,Annedroids,,"Addison Holley, Jadiel Dowlin, Adrianna Di Liello",,,2017,ALL,4 Seasons,Kids,"Anne is back with friends Nick and Shania for more adventures and experiments with their android friends; Pal, Eyes, and Hand. This season the team bands together and uses scientific approaches to solve problems including: getting lost in the wilderness, dealing with a friend moving, building a robot for competition, and defending the junkyard from Ada's hostile takeover in an epic series finale.",amazon,
s3242,TV Show,Anne Edmonds: What's Wrong With You?,,Anne Edmonds,,,2020,16+,1 Season,"Arts, Entertainment, and Culture","Anne Edmonds is the rock star of Australian comedy and everybody knows it. Welcome to her debut special. In just one hour, she’s going to tell you what’s wrong with you and everyone else. ‘The best comedian in Australia’ - Herald Sun.",amazon,"6,1"
s3243,Movie,Anna Nicole Smith,Keoni Waxman,"Willa Ford, Richard Herd, Leslie Kay",,,2007,16+,87 min,Drama,The notorious life and shocking death of Anna Nicole Smith. From a seventeen year old single mother to an international sex symbol. From her marriage to a sixty three year old oil billionaire to the bitter battle over his estate. From the tragic loss of her beloved son Danial to her own sudden death at age thirty nine.,amazon,
s3244,Movie,Anna,Jorge Dorado,"Mark Strong, Brian Cox, Taissa Farmiga",,,2014,R,99 min,"Horror, Science Fiction, Suspense","A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",amazon,
s3245,Movie,Anita,Freida Lee Mock,Anita Hill,,,2014,13+,77 min,"Documentary, Special Interest","A profile of Anita Hill, the African-American lawyer who challenged Clarence Thomas' nomination to the US Supreme Court and thus exposed the problem of sexual harassment to the world.",amazon,
s3246,TV Show,Animal Mechanicals,,,,,2011,TV-Y,2 Seasons,"Animation, Kids","Meet the Animal Mechanicals: Rex, Unicorn, Komodo, Sasquatch and Mouse. Animal Mechanicals is an action/adventure series for preschoolers that explores fantastic worlds, mythical animals and cool quests. And, best of all, Animal Mechanicals transform!",amazon,
s3247,TV Show,Animal Kingdom,,"Ellen Barkin, Shawn Hatosy, Ben Robson, Jake Weary, Finn Cole, Sohvi Rodriguez, Molly Gordon",,,2019,TV-MA,4 Seasons,Drama,"In Season Four, the ruthless Cody crime family is as much of a threat to each other as they are to their targets. Smurf is back on top reminding her boys who’s boss no matter whom she hurts in the process. And as always, outsiders move in to threaten the Cody’s fragile peace, including a new criminal crew with a surprising connection to the Codys.",amazon,
s3248,TV Show,Animal Babies: First Year on Earth,,Arina Ii,,,2019,TV-PG,1 Season,TV Shows,"The first year of life is the toughest. Four cinematographers follow six baby animals as they face the challenges of surviving their first year on Earth. For these animal babies, this is the story of what it takes to survive in the wild.",amazon,"7,6"
s3249,Movie,Animal,Brett Simmons,"Elizabeth Gillies, Joey Lauren Adams, Keke Palmer",,,2015,18+,82 min,Horror,"A vicious, bloodthirsty predator traps a group of friends (Keke Palmer, Jeremy Sumpter, Elizabeth Gillies) in an isolated cabin.",amazon,
s3250,Movie,"Angry, White and American",Jenny Ash,,,,2017,13+,47 min,"Documentary, Special Interest","Acclaimed British journalist Gary Younge asks why so many white Americas are angry and what can be done to fix the situation. He drives from Maine to Mississippi - the whitest state to the blackest - to explore the range of white America's hopes and fears, expectations and prejudices. He goes to the front lines of the opioid battle, visits unemployed steel workers, and looks in on the Alt-Right.",amazon,"5,4"
s3251,Movie,Angrezi Mein Kehte Hain,Harish Vyas,"Sanjay Mishra, Ekavali Khanna, Anshuman Jha, Shivani Raghuvanshi, Brijendra Kala, Pankaj Tripathi, Ipshita Singh Chokroberty, Imran Zahid, Teji Sandhu, Manish Shukla, Mira Mishra, Priyanka Pandey, Manav Malhotra",,,2018,NR,108 min,"Comedy, Drama","A unique tale of romance, with three couples who have very distinct views on what everlasting love is.",amazon,"6,8"
s3252,TV Show,Anger Management,,"Charlie Sheen, Shawnee Smith, Daniela Bobadilla, Noureen DeWulf, Michael Arden, Derek Anderson",,,2014,TV-14,5 Seasons,Comedy,"The hilarious hit comedy Anger Management is back! Starring award winning actor, Charlie Sheen, Anger Management Season 4 follows Charlie Goodman, a non-traditional therapist specializing in anger management. He has a successful private practice, holding sessions with his group of primary patient regulars each week, as well as performing pro bono counseling for an inmate group at a state prison.",amazon,6.3
s3253,Movie,Angels in the Snow,George Erschbamer,"Kristy Swanson, Chris Potter, Colin Lawrence",,,2015,ALL,90 min,Drama,"Charles and Judith take their kids to their remote cabin for Christmas where tensions between them threaten to boil over, but when another family gets stranded by a storm, they all learn a lesson about sticking together.",amazon,5.7
s3254,TV Show,Angelina Ballerina Classic,,"Finty Williams, Derek Jacobi, Judi Dench, Jo Wyatt, Keith Wickham, Jonell Elliott",,,2003,TV-Y,3 Seasons,Kids,"Join Angelina Ballerina and her friends as they go through the joys and frustrations of growing up as 'real life' is not a perfect ballet, and the steps are often hard and confusing.",amazon,
s3255,Movie,Angela's Ashes,Alan Parker,"Emily Watson, Robert Carlyle, Joe Breen, Ciaran Owens, Michael Legge, Ronnie Masterson, Pauline McLynn, Liam Carney, Eanna MacLiam, Andrew Bennett",,,2000,R,146 min,"Adventure, Drama","Life in impoverished Depression-era Ireland holds little promise for young Frank McCourt, the oldest son in a tightly-knit family. Frank embarks on a journey to overcome the poverty of his childhood and reach the land of his dreams: America.",amazon,8.0
s3256,Movie,Angel On My Shoulder,Archie Mayo,"Kurt Katch, Noble Johnson, Joan Blair, Fritz Leiber, Addison Richards, Jonathan Hale, Lee Shumway, Ben Welden, Hardie Albright, Edward Keane, Russ Whiteman, Jimmie Dundee, Duke Taylor, Erskine Sanford, George Meeker, Paul Muni, Frank J. Scannell, Chester Clute, Sarah Padden, Georgie Nokes, Maurice Cass, Joel Friedkin, Marion Martin, Onslow Stevens, Mike Lally, Archie Twitchell, Anne Baxter, James Van Trees, Sol Gorss, George Cleveland, James Flavin, Claude Rains, Eddie Dunn, Murray Alper",,,1946,13+,101 min,"Adventure, Comedy, Fantasy",The Devil arranges for a deceased gangster to return to Earth as a well respected judge to make up for his previous life.,amazon,6.8
s3257,Movie,Angel and the Badman,James Edward Grant,"John Wayne, Gail Russell, Harry Carey",,,1947,7+,100 min,"Action, Romance, Western","Quirt Evans, an all round bad guy, is nursed back to health and sought after by Penelope Worth, a Quaker girl. He eventually finds himself having to choose between his world and the world Penelope lives in.",amazon,6.9
s3258,Movie,Andy Sandford: Shameful Information,Zach Lamplugh,Andy Sandford,,,2018,18+,59 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Andy Sandford is one of New York's most sought after comedians. In his first hour special, he tackles important issues such as burrito privacy, farting on airplanes and how a mixup at McDonalds can lead to the greatest day of your life.",amazon,"6,4"
s3259,Movie,Andy Murray: Resurfacing,Olivia Cappuccini,Andy Murray,United Kingdom,,2019,16+,109 min,Documentary,"A documentary film that tracks the tennis star’s devastating injury journey between 2017-2019. From the front lines of surgical theatres, to the intimate corners of his home, we live alongside and witness Andy at his most vulnerable. Considered Britain’s greatest sportsman ever, we see why Andy puts himself through the unimaginable to get back to the sport he loves.",amazon,7.9
s3260,Movie,Andy Kindler: I Wish I Was Bitter,Susan Maljan,Andy Kindler,,,2009,,47 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","With good natured rage, comedian and professional trouble maker Andy Kindler ridicules popular culture, show business, and himself in this intimate stand-up comedy performance.",amazon,
s3261,TV Show,Andy Griffith Show,,"Andy Griffith, Frances Bavier, Ron Howard",,,1968,TV-NR,8 Seasons,Comedy,"The down-home folks of Mayberry are back for the farewell season of one the most beloved television series of all time. Joining Andy and his son Opie for some small-town adventures are Barney Fife, Aunt Bee and Goober.",amazon,
s3262,Movie,Andrew Dice Clay: One Night with Dice,Kevin Padden,Andrew Dice Clay,,,1991,18+,46 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Before his first HBO special The Diceman Cometh and his feature-film debut in The Adventures of Ford Fairlaine, Andrew Dice Clay perfected his act along the comedy club circuit. This rare early performance from Philadelphia's Comedy Factory Outlet takes you back to Dice's roots as the original ""hoodlum of humor"" with a look at the early career of this groundbreaking, hardcore comic.",amazon,
s3263,Movie,André Rieu And His Johann Strauss Orchestra - Christmas In London,"Michel Fizzano, Lida Huver","André Rieu, Johann Strauss Orchestra",,,2016,ALL,87 min,Music Videos and Concerts,"Experience Christmas in London with André Rieu. Everywhere decorated Christmas trees, beautifully lit streets, tempting Christmas show windows. Combine the unique London Christmas atmosphere with a wonderful Christmas concert by André Rieu and you have all the ingredients for a nice party in the dark December days.",amazon,
s3264,Movie,And So It Goes,Rob Reiner,"Diane Keaton, Michael Douglas",,,2014,PG-13,94 min,"Comedy, Drama",A self-absorbed realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,amazon,5.8
s3265,TV Show,Ancient Aliens,,Robert Clotworthy,,,2014,TV-PG,3 Seasons,"Documentary, Special Interest",Another season of alien intervention belongs to History. Ancient Aliens continues to examine 75 million years of the most credible alien evidence here on Earth.,amazon,
s3266,Movie,Anatomy Of A Psycho,Brooke L. Peters,"Ronnie Burns, Pamela Lincoln, Darrell Howe, Russ Bender",,,1961,PG-13,74 min,"Horror, Suspense","The execution of a convicted killer drives his brother Chet (Darrel Howe) to embark on a murderous campaign against those who helped send his brother to the gas chamber. After almost beating to death the son of the district attorney and setting fire to the judge's house, Chet learns that his sister's boyfriend was the primary witness whose testimony led to the death penalty conviction. Chet also blames the boy friend for the accidental death of one of his friends, and sets into motion his final murderous act of revenge.",amazon,4.1
s3267,TV Show,An Unknown Enemy,,"Karina Gidi, Hernán del Riego, Daniel Giménez Cacho, Irene Azuela, Roberto Duarte, Antonio de la Vega, Fernando Becerril",Mexico,,2018,16+,1 Season,"Drama, International, Suspense","[New episode every Friday] Fernando Barrientos, Head of the National Security Directorate, Mexico's Secret Police, is trying to reach the highest position in the country. On his way, he'll have to manipulate, betray, and kill, and he's well prepared for it. However, his path will be full of obstacles. Nobody, not even his family, will be immune to the chaos left in his quest for total power.",amazon,"8,0"
s3268,TV Show,An American Girl Story,,"Nina Lu, Hannah Nordberg, Gwendoline Yeo",,,2017,7+,3 Seasons,Kids,"Set in 1976 San Francisco, Ivy Ling second generation Chinese-American struggles to find balance between her two cultural identities. Though her parents value family and Chinese traditions, Ivy wishes to be like her all-American best friend, Julie Albright. When Ivy’s important gymnastics meet and her family’s Chinese New Year's dinner land on the same night, she has to decide between the two.",amazon,6.6
